83.149.9.216;[25/July/2018:10:05:03 +0000] GET /presentations/logstash-monitorama-2018/images/kibana-search.png 200 203023
212.33.34.196 [23/July/2018:04:05:20 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
208.91.156.11 [23/July/2018:04:05:43 +0000] GET /files/logstash/logstash-1.3.2-monolithic.jar 404 324
147.210.12.12 [23/July/2018:04:05:50 +0000] GET /presentations/logstash-puppetconf-2012/images/xkcd-perl.png 200 80663
128.118.108.67 [23/July/2018:05:05:11 +0000] GET /favicon.ico  200 3638
209.85.238.199 [23/July/2018:05:05:22 +0000] GET /?flav=rss20 200 29941
79.176.36.151 [23/July/2018:05:05:29 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
79.176.36.151 [23/July/2018:05:05:47 +0000] GET /reset.css 200 1015
79.176.36.151 [23/July/2018:05:05:02 +0000] GET /style2.css 200 4877
79.176.36.151 [23/July/2018:05:05:35 +0000] GET /images/jordan-80.png 200 6146
79.176.36.151 [23/July/2018:05:05:47 +0000] GET /images/web/2009/banner.png 200 52315
198.208.159.20 [23/July/2018:05:05:34 +0000] GET /files/logstash/logstash-1.0.17-monolithic.jar 200 35554730
74.125.19.83 [23/July/2018:05:05:06 +0000] GET /?flav=rss20 200 29941
68.180.224.225 [23/July/2018:05:05:11 +0000] GET /scripts/netcat 200 126
79.176.36.151 [23/July/2018:05:05:04 +0000] GET /favicon.ico 200 3638
46.105.14.53 [23/July/2018:05:05:27 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
79.176.36.151 [23/July/2018:05:05:12 +0000] GET /files/dynamic-dns-with-dhcp/dhcpd.conf 200 2269
209.85.238.199 [23/July/2018:05:05:51 +0000] GET /test.xml 200 1370
170.148.69.141 [23/July/2018:05:05:47 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
170.148.69.141 [23/July/2018:05:05:18 +0000] GET /reset.css 200 1015
170.148.69.141 [23/July/2018:05:05:54 +0000] GET /favicon.ico 200 3638
170.148.69.141 [23/July/2018:05:05:52 +0000] GET /style2.css 200 4877
170.148.69.141 [23/July/2018:05:05:46 +0000] GET /images/web/2009/banner.png 200 52315
108.174.55.234 [23/July/2018:05:05:22 +0000] GET /?flav=rss20 200 29941
101.226.33.222 [23/July/2018:05:05:13 +0000] GET /articles/dynamic-dns-with-dhcp 301 353
101.226.33.222 [23/July/2018:05:05:17 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
99.6.61.4 [23/July/2018:05:05:37 +0000] GET /blog/geekery/python-dict-merging.html 200 8439
99.6.61.4 [23/July/2018:05:05:12 +0000] GET /reset.css 200 1015
99.6.61.4 [23/July/2018:05:05:47 +0000] GET /style2.css 200 4877
99.6.61.4 [23/July/2018:05:05:24 +0000] GET /images/jordan-80.png 200 6146
99.6.61.4 [23/July/2018:05:05:01 +0000] GET /images/web/2009/banner.png 200 52315
99.6.61.4 [23/July/2018:05:05:57 +0000] GET /favicon.ico 200 3638
50.16.19.13 [23/July/2018:05:05:17 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
130.226.230.7 [23/July/2018:05:05:22 +0000] GET /projects/xdotool/ 200 12292
130.226.230.7 [23/July/2018:05:05:41 +0000] GET /reset.css 200 1015
130.226.230.7 [23/July/2018:05:05:34 +0000] GET /style2.css 200 4877
130.226.230.7 [23/July/2018:05:05:56 +0000] GET /favicon.ico 200 3638
130.226.230.7 [23/July/2018:05:05:55 +0000] GET /images/jordan-80.png 200 6146
130.226.230.7 [23/July/2018:05:05:18 +0000] GET /images/web/2009/banner.png 200 52315
78.49.133.207 [23/July/2018:05:05:43 +0000] GET /projects/xdotool/ 200 12292
78.49.133.207 [23/July/2018:05:05:14 +0000] GET /reset.css 200 1015
78.49.133.207 [23/July/2018:05:05:59 +0000] GET /style2.css 200 4877
78.49.133.207 [23/July/2018:05:05:29 +0000] GET /images/jordan-80.png 200 6146
78.49.133.207 [23/July/2018:05:05:37 +0000] GET /images/web/2009/banner.png 200 52315
78.49.133.207 [23/July/2018:05:05:27 +0000] GET /favicon.ico 200 3638
198.50.227.136 [23/July/2018:05:05:11 +0000] GET /blog/rants/forbes-dot-com-sucks.html 200 9482
198.50.227.136 [23/July/2018:05:05:05 +0000] GET /blog/rants/forbes-dot-com-sucks.html 200 9482
46.105.14.53 [23/July/2018:05:05:06 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
151.225.218.180 [23/July/2018:05:05:11 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
209.85.238.199 [23/July/2018:05:05:08 +0000] GET /?flav=atom 200 32352
107.170.40.204 [23/July/2018:05:05:52 +0000] GET /?flav=atom 200 32352
68.180.224.225 [23/July/2018:05:05:14 +0000] GET /blog/geekery/freebsd-sparc64-desktop.html 200 10099
161.72.16.78 [23/July/2018:05:05:58 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
54.241.62.89 [23/July/2018:05:05:01 +0000] GET /?flav=atom 200 32352
213.252.7.178 [23/July/2018:05:05:13 +0000] GET /blog/tags/deb 200 11275
194.250.79.71 [23/July/2018:05:05:01 +0000] GET /blog/geekery/tracking-ssh-bots.html 200 11350
194.250.79.71 [23/July/2018:05:05:10 +0000] GET /reset.css 200 1015
78.49.133.207 [23/July/2018:05:05:00 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
194.250.79.71 [23/July/2018:05:05:34 +0000] GET /style2.css 200 4877
194.250.79.71 [23/July/2018:05:05:00 +0000] GET /images/jordan-80.png 200 6146
194.250.79.71 [23/July/2018:05:05:59 +0000] GET /images/web/2009/banner.png 200 52315
180.76.6.28 [23/July/2018:05:05:15 +0000] GET /files/pp/original.pp.pdf 200 51341
81.157.147.252 [23/July/2018:05:05:52 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
81.157.147.252 [23/July/2018:05:05:23 +0000] GET /style2.css 200 4877
81.157.147.252 [23/July/2018:05:05:24 +0000] GET /reset.css 200 1015
81.157.147.252 [23/July/2018:05:05:59 +0000] GET /favicon.ico 200 3638
81.157.147.252 [23/July/2018:05:05:41 +0000] GET /images/jordan-80.png 200 6146
81.157.147.252 [23/July/2018:05:05:47 +0000] GET /images/web/2009/banner.png 200 52315
194.250.79.71 [23/July/2018:05:05:25 +0000] GET /favicon.ico 200 3638
108.29.33.122 [23/July/2018:05:05:29 +0000] GET /articles/dynamic-dns-with-dhcp/  200 18848
108.29.33.122 [23/July/2018:05:05:34 +0000] GET /images/jordan-80.png  200 6146
108.29.33.122 [23/July/2018:05:05:43 +0000] GET /reset.css  200 1015
108.29.33.122 [23/July/2018:05:05:45 +0000] GET /style2.css  200 4877
108.29.33.122 [23/July/2018:05:05:56 +0000] GET /images/web/2009/banner.png  200 52315
108.29.33.122 [23/July/2018:05:05:07 +0000] GET /favicon.ico  200 3638
173.213.97.176 [23/July/2018:05:05:34 +0000] GET /articles/dynamic-dns-with-dhcp/  200 18848
184.154.149.126 [23/July/2018:05:05:20 +0000] GET /misc/sample.log  200 54306753
208.115.113.88 [23/July/2018:05:05:01 +0000] GET /blog/geekery/jquery-i**terface-puffer.html 404 7861
46.105.14.53 [23/July/2018:05:05:49 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
173.213.97.176 [23/July/2018:05:05:24 +0000] GET /articles/ssh-security/  200 16543
68.180.224.225 [23/July/2018:05:05:00 +0000] GET /blog/geekery/ssl-latency.html 200 17147
130.226.230.7 [23/July/2018:05:05:50 +0000] GET /projects/xdotool/ 200 12292
128.118.108.67 [23/July/2018:05:05:07 +0000] GET /favicon.ico  200 3638
200.85.183.174 [23/July/2018:05:05:29 +0000] GET /blog/tags/jquery%20mobile 200 9571
200.85.183.174 [23/July/2018:05:05:05 +0000] GET /reset.css 200 1015
200.85.183.174 [23/July/2018:05:05:40 +0000] GET /style2.css 200 4877
200.85.183.174 [23/July/2018:05:05:03 +0000] GET /images/jordan-80.png 200 6146
200.85.183.174 [23/July/2018:05:05:45 +0000] GET /images/web/2009/banner.png 200 52315
200.85.183.174 [23/July/2018:05:05:05 +0000] GET /favicon.ico 200 3638
183.37.131.40 [23/July/2018:05:05:18 +0000] GET /projects/keynav/ 200 18985
183.37.131.40 [23/July/2018:05:05:34 +0000] GET /reset.css 200 1015
183.37.131.40 [23/July/2018:05:05:20 +0000] GET /style2.css 200 4877
183.37.131.40 [23/July/2018:05:05:27 +0000] GET /images/jordan-80.png 200 6146
183.37.131.40 [23/July/2018:05:05:39 +0000] GET /projects/keynav/demo-thumb.png 200 15141
183.37.131.40 [23/July/2018:05:05:59 +0000] GET /images/web/2009/banner.png 200 52315
183.37.131.40 [23/July/2018:05:05:09 +0000] GET /favicon.ico 200 3638
119.147.146.189 [23/July/2018:05:05:37 +0000] GET /projects/keynav/ 200 18985
97.82.80.65 [23/July/2018:05:05:07 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
97.82.80.65 [23/July/2018:05:05:39 +0000] GET /reset.css 200 1015
97.82.80.65 [23/July/2018:05:05:23 +0000] GET /style2.css 200 4877
97.82.80.65 [23/July/2018:05:05:03 +0000] GET /favicon.ico 200 3638
97.82.80.65 [23/July/2018:05:05:22 +0000] GET /images/jordan-80.png 200 6146
97.82.80.65 [23/July/2018:05:05:59 +0000] GET /reset.css 200 1015
97.82.80.65 [23/July/2018:05:05:51 +0000] GET /style2.css 200 4877
97.82.80.65 [23/July/2018:05:05:12 +0000] GET /images/web/2009/banner.png 200 52315
97.82.80.65 [23/July/2018:05:05:19 +0000] GET /favicon.ico 200 3638
62.77.171.249 [23/July/2018:05:05:15 +0000] GET /projects/xdotool/ 200 12292
62.77.171.249 [23/July/2018:05:05:19 +0000] GET /reset.css 200 1015
62.77.171.249 [23/July/2018:05:05:45 +0000] GET /style2.css 200 4877
62.77.171.249 [23/July/2018:05:05:19 +0000] GET /images/jordan-80.png 200 6146
62.77.171.249 [23/July/2018:05:05:13 +0000] GET /images/web/2009/banner.png 200 52315
62.77.171.249 [23/July/2018:05:05:47 +0000] GET /favicon.ico 200 3638
62.77.171.249 [23/July/2018:05:05:27 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
200.89.129.197 [23/July/2018:05:05:38 +0000] GET /files/blogposts/20101209/fullheight.html 200 2501
200.89.129.197 [23/July/2018:05:05:54 +0000] GET /favicon.ico 200 3638
46.105.14.53 [23/July/2018:06:05:09 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
50.59.104.212 [23/July/2018:06:05:38 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
50.59.104.212 [23/July/2018:06:05:12 +0000] GET /reset.css 200 1015
50.59.104.212 [23/July/2018:06:05:00 +0000] GET /style2.css 200 4877
50.59.104.212 [23/July/2018:06:05:51 +0000] GET /images/jordan-80.png 200 6146
50.59.104.212 [23/July/2018:06:05:21 +0000] GET /images/web/2009/banner.png 200 52315
50.59.104.212 [23/July/2018:06:05:17 +0000] GET /favicon.ico 200 3638
209.17.114.78 [23/July/2018:06:05:26 +0000] GET /presentations/logstash-intro/file/intro-logging-problems/apache-response-codes.png 200 52878
195.56.119.209 [23/July/2018:06:05:04 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
195.56.119.209 [23/July/2018:06:05:53 +0000] GET /reset.css 200 1015
195.56.119.209 [23/July/2018:06:05:42 +0000] GET /style2.css 200 4877
195.56.119.209 [23/July/2018:06:05:49 +0000] GET /images/jordan-80.png 200 6146
195.56.119.209 [23/July/2018:06:05:13 +0000] GET /images/web/2009/banner.png 200 52315
195.56.119.209 [23/July/2018:06:05:38 +0000] GET /favicon.ico 200 3638
68.40.205.212 [23/July/2018:06:05:18 +0000] GET /favicon.ico 200 3638
74.125.19.80 [23/July/2018:06:05:31 +0000] GET /?flav=rss20 200 29941
198.46.149.143 [23/July/2018:06:05:13 +0000] GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 200 9316
198.46.149.143 [23/July/2018:06:05:55 +0000] GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 200 10756
50.16.19.13 [23/July/2018:06:05:02 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
46.105.14.53 [23/July/2018:06:05:08 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
14.18.25.243 [23/July/2018:06:05:12 +0000] GET /blog/geekery/debugging-java-performance.html 200 15796
14.18.25.243 [23/July/2018:06:05:31 +0000] GET /reset.css 200 1015
14.18.25.243 [23/July/2018:06:05:28 +0000] GET /style2.css 200 4877
14.18.25.243 [23/July/2018:06:05:46 +0000] GET /images/jordan-80.png 200 6146
14.18.25.243 [23/July/2018:06:05:21 +0000] GET /images/web/2009/banner.png 200 52315
14.18.25.243 [23/July/2018:06:05:11 +0000] GET /favicon.ico 200 3638
66.249.73.135 [23/July/2018:06:05:46 +0000] GET /blog/tags/firefox?flav=rss20 200 16021
209.17.114.78 [23/July/2018:06:05:28 +0000] GET /presentations/logstash-intro/file/about-me/tequila-face.jpg 200 196054
209.17.114.78 [23/July/2018:06:05:46 +0000] GET /presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png 200 95058
209.17.114.78 [23/July/2018:06:05:23 +0000] GET /presentations/logstash-1/file/logstash-roadmap/elasticsearch-logstash-piesnacking.png 200 21820
209.17.114.78 [23/July/2018:06:05:05 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms1.png 200 55478
178.255.215.71 [23/July/2018:06:05:11 +0000] GET /articles/openldap-with-saslauthd/ 200 12700
109.109.46.88 [23/July/2018:06:05:26 +0000] GET /images/googledotcom.png 200 65748
192.254.138.148 [23/July/2018:06:05:20 +0000] GET /presentations/logstash-hmmm/images/logstash-and-metrics.png 200 149691
46.105.14.53 [23/July/2018:06:05:10 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
79.35.84.239 [23/July/2018:06:05:32 +0000] GET /projects/xdotool/ 200 12292
79.35.84.239 [23/July/2018:06:05:56 +0000] GET /reset.css 200 1015
79.35.84.239 [23/July/2018:06:05:31 +0000] GET /style2.css 200 4877
79.35.84.239 [23/July/2018:06:05:55 +0000] GET /images/jordan-80.png 200 6146
79.35.84.239 [23/July/2018:06:05:05 +0000] GET /images/web/2009/banner.png 200 52315
79.35.84.239 [23/July/2018:06:05:47 +0000] GET /favicon.ico 200 3638
208.91.156.11 [23/July/2018:06:05:37 +0000] GET /files/logstash/logstash-1.3.2-monolithic.jar 404 324
69.85.215.56 [23/July/2018:06:05:24 +0000] GET /articles/dynamic-dns-with-dhcp/ 200 18848
69.85.215.56 [23/July/2018:06:05:01 +0000] GET /reset.css 200 1015
69.85.215.56 [23/July/2018:06:05:42 +0000] GET /style2.css 200 4877
69.85.215.56 [23/July/2018:06:05:51 +0000] GET /images/jordan-80.png 200 6146
69.85.215.56 [23/July/2018:06:05:22 +0000] GET /images/web/2009/banner.png 200 52315
69.85.215.56 [23/July/2018:06:05:01 +0000] GET /favicon.ico 200 3638
89.121.200.106 [23/July/2018:06:05:31 +0000] GET /projects/xdotool/ 200 12292
89.121.200.106 [23/July/2018:06:05:39 +0000] GET /style2.css 200 4877
89.121.200.106 [23/July/2018:06:05:51 +0000] GET /reset.css 200 1015
89.121.200.106 [23/July/2018:06:05:18 +0000] GET /favicon.ico 200 3638
89.121.200.106 [23/July/2018:06:05:16 +0000] GET /images/jordan-80.png 200 6146
89.121.200.106 [23/July/2018:06:05:55 +0000] GET /images/web/2009/banner.png 200 52315
157.55.33.19 [23/July/2018:06:05:09 +0000] GET /misc/rcfiles/vimrc 200 8363
128.118.108.67 [23/July/2018:06:05:08 +0000] GET /favicon.ico  200 3638
83.69.235.12 [23/July/2018:06:05:33 +0000] GET /blog/tags/haml 200 9780
83.69.235.12 [23/July/2018:06:05:25 +0000] GET /reset.css 200 1015
83.69.235.12 [23/July/2018:06:05:53 +0000] GET /style2.css 200 4877
83.69.235.12 [23/July/2018:06:05:47 +0000] GET /images/jordan-80.png 200 6146
83.69.235.12 [23/July/2018:06:05:30 +0000] GET /images/web/2009/banner.png 200 52315
83.69.235.12 [23/July/2018:06:05:36 +0000] GET /favicon.ico 200 3638
24.8.92.137 [23/July/2018:06:05:48 +0000] GET /?flav=rss20 200 29941
96.63.29.108 [23/July/2018:06:05:43 +0000] GET /projects/xdotool/ 200 12292
96.63.29.108 [23/July/2018:06:05:42 +0000] GET /reset.css 200 1015
96.63.29.108 [23/July/2018:06:05:32 +0000] GET /style2.css 200 4877
96.63.29.108 [23/July/2018:06:05:38 +0000] GET /favicon.ico 200 3638
96.63.29.108 [23/July/2018:06:05:10 +0000] GET /images/jordan-80.png 200 6146
96.63.29.108 [23/July/2018:06:05:13 +0000] GET /images/web/2009/banner.png 200 52315
195.37.190.67 [23/July/2018:06:05:51 +0000] GET /blog/geekery/xvfb-firefox.html 200 10975
92.96.157.230 [23/July/2018:06:05:35 +0000] GET /images/googledotcom.png 200 65748
167.220.26.44 [23/July/2018:06:05:49 +0000] GET /blog/geekery/puppet-nodeless-configuration.html 200 10301
46.105.14.53 [23/July/2018:06:05:45 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
162.213.42.132 [23/July/2018:06:05:30 +0000] GET /blog/geekery/ssl-latency.html 200 17147
209.17.114.78 [23/July/2018:06:05:59 +0000] GET /presentations/logstash-1/file/logstash-roadmap/elasticsearch-logstash-piesnacking.png 200 21820
37.11.0.8 [23/July/2018:06:05:42 +0000] GET /projects/xdotool/ 200 12292
37.11.0.8 [23/July/2018:06:05:29 +0000] GET /reset.css 200 1015
37.11.0.8 [23/July/2018:06:05:21 +0000] GET /style2.css 200 4877
37.11.0.8 [23/July/2018:06:05:47 +0000] GET /images/jordan-80.png 200 6146
37.11.0.8 [23/July/2018:06:05:23 +0000] GET /images/web/2009/banner.png 200 52315
37.11.0.8 [23/July/2018:06:05:33 +0000] GET /favicon.ico 200 3638
68.180.224.225 [23/July/2018:06:05:38 +0000] GET /files/lumberjack/lumberjack_0.1.1_amd64.deb 200 1199558
184.154.100.130 [23/July/2018:06:05:34 +0000] GET /  200 37932
184.154.100.130 [23/July/2018:06:05:09 +0000] GET /articles/ssh-security/  200 16543
131.107.160.94 [23/July/2018:06:05:30 +0000] GET /browserconfig.xml 404 301
37.252.127.97 [23/July/2018:06:05:31 +0000] GET /?flav=rss20 200 29941
68.180.224.225 [23/July/2018:06:05:54 +0000] GET /blog/tags/rvg 200 10420
209.85.238.199 [23/July/2018:06:05:30 +0000] GET /blog/tags/firefox?flav=rss20 200 16021
213.181.52.10 [23/July/2018:06:05:19 +0000] GET /blog/tags/deb 200 11275
213.181.52.10 [23/July/2018:06:05:34 +0000] GET /reset.css 200 1015
213.181.52.10 [23/July/2018:06:05:56 +0000] GET /style2.css 200 4877
213.181.52.10 [23/July/2018:06:05:41 +0000] GET /favicon.ico 200 3638
213.181.52.10 [23/July/2018:06:05:18 +0000] GET /images/jordan-80.png 200 6146
74.125.176.149 [23/July/2018:06:05:27 +0000] GET /?flav=rss20 200 29941
213.181.52.10 [23/July/2018:06:05:38 +0000] GET /images/web/2009/banner.png 200 52315
93.129.45.32 [23/July/2018:06:05:56 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
93.129.45.32 [23/July/2018:06:05:57 +0000] GET /favicon.ico 200 3638
46.105.14.53 [23/July/2018:06:05:04 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
50.16.19.13 [23/July/2018:06:05:52 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
116.75.148.149 [23/July/2018:06:05:39 +0000] GET /blog/geekery/xsendevent-xdotool-and-ld_preload.html 200 10049
116.75.148.149 [23/July/2018:06:05:08 +0000] GET /reset.css 200 1015
116.75.148.149 [23/July/2018:06:05:07 +0000] GET /style2.css 200 4877
116.75.148.149 [23/July/2018:06:05:41 +0000] GET /images/jordan-80.png 200 6146
116.75.148.149 [23/July/2018:06:05:09 +0000] GET /images/web/2009/banner.png 200 52315
116.75.148.149 [23/July/2018:06:05:37 +0000] GET /favicon.ico 200 3638
192.44.32.8 [23/July/2018:06:05:32 +0000] GET /blog/geekery/xvfb-firefox.html 200 10975
192.44.32.8 [23/July/2018:06:05:27 +0000] GET /reset.css 200 1015
192.44.32.8 [23/July/2018:06:05:46 +0000] GET /style2.css 200 4877
192.44.32.8 [23/July/2018:06:05:23 +0000] GET /images/web/2009/banner.png 200 52315
192.44.32.8 [23/July/2018:06:05:51 +0000] GET /images/jordan-80.png 200 6146
192.44.32.8 [23/July/2018:07:05:04 +0000] GET /favicon.ico 200 3638
131.114.11.55 [23/July/2018:07:05:36 +0000] GET /favicon.ico 200 3638
192.44.32.8 [23/July/2018:07:05:56 +0000] GET /images/googledotcom.png 200 65748
192.44.32.8 [23/July/2018:07:05:49 +0000] GET /favicon.ico 200 3638
66.249.73.135 [23/July/2018:07:05:09 +0000] GET /?flav=rss20 200 29941
68.180.224.225 [23/July/2018:07:05:56 +0000] GET /files/lumberjack/lumberjack_0.0.1_amd64.deb 200 1450198
194.153.130.2 [23/July/2018:07:05:53 +0000] GET /presentations/logstash-scale11x/images/logstash.png 200 47731
86.101.235.77 [23/July/2018:07:05:10 +0000] GET /presentations/logstash-scale11x/images/logstash.png 200 47731
66.249.73.135 [23/July/2018:07:05:37 +0000] GET /blog/geekery/vmware-cpu-performance.html 200 12908
66.249.73.135 [23/July/2018:07:05:13 +0000] GET /?flav=atom 200 32352
163.157.254.25 [23/July/2018:07:05:31 +0000] GET /blog/tags/smart 200 10068
163.157.254.25 [23/July/2018:07:05:34 +0000] GET /favicon.ico 200 3638
163.157.254.25 [23/July/2018:07:05:56 +0000] GET /style2.css 200 4877
163.157.254.25 [23/July/2018:07:05:26 +0000] GET /images/jordan-80.png 200 6146
163.157.254.25 [23/July/2018:07:05:10 +0000] GET /reset.css 200 1015
199.15.233.140 [23/July/2018:07:05:37 +0000] GET /projects/xdotool/xdotool.xhtml  200 50112
128.118.108.67 [23/July/2018:07:05:37 +0000] GET /favicon.ico  200 3638
216.107.155.114 [23/July/2018:07:05:40 +0000] GET /blog/tags/deb  200 11275
128.118.108.67 [23/July/2018:08:05:52 +0000] GET /favicon.ico  200 3638
